,0,1
3527,"(138, 2.1799999999999993, -0.28000000000000036)","(-90.979736000000003, 6)"
3528,"(138, 2.0999999999999992, -0.28000000000000036)","(-90.979736000000003, 6)"
3529,"(130, 2.1799999999999993, -0.44000000000000028)","(-90.979736000000003, 6)"
3530,"(130, 2.1799999999999993, -0.36000000000000032)","(-90.979736000000003, 6)"
3531,"(138, 2.1799999999999993, -0.36000000000000032)","(-90.979736000000003, 6)"
3532,"(130, 2.2599999999999989, -0.52000000000000024)","(-90.979736000000003, 6)"
3533,"(130, 2.2599999999999989, -0.36000000000000032)","(-90.979736000000003, 6)"
3534,"(210, 1.0599999999999996, 0.11999999999999944)","(-90.899902999999995, 8)"
3535,"(210, 1.1399999999999997, 0.11999999999999944)","(-90.899902999999995, 8)"
3536,"(154, 1.2199999999999998, -0.04000000000000048)","(-90.779784999999947, 10)"
3537,"(138, 2.419999999999999, -0.12000000000000044)","(-90.609985000000052, 4)"
3538,"(138, 2.419999999999999, -0.04000000000000048)","(-90.609985000000052, 4)"
3539,"(194, 1.3799999999999994, -0.2000000000000004)","(-90.560057999999572, 6)"
3540,"(106, 1.0599999999999996, -0.68000000000000016)","(-90.529662000000826, 12)"
3541,"(218, 1.2199999999999998, -0.44000000000000028)","(-90.509886999999935, 6)"
3542,"(218, 1.2199999999999998, -0.36000000000000032)","(-90.509886999999935, 6)"
3543,"(106, 2.419999999999999, -0.52000000000000024)","(-90.449828000000252, 6)"
3544,"(138, 1.2199999999999998, -0.52000000000000024)","(-90.449707000000217, 10)"
3545,"(122, 1.2999999999999996, -0.52000000000000024)","(-90.419676000000209, 10)"
3546,"(178, 1.1399999999999997, -0.68000000000000016)","(-90.279907000000094, 6)"
3547,"(186, 1.1399999999999997, -0.68000000000000016)","(-90.279907000000094, 6)"
3548,"(82, 1.2999999999999996, -0.68000000000000016)","(-90.079957000000832, 16)"
3549,"(130, 1.2999999999999996, -0.36000000000000032)","(-89.93981900000017, 10)"
3550,"(130, 1.2999999999999996, -0.44000000000000028)","(-89.93981900000017, 10)"
3551,"(178, 1.4599999999999995, 0.11999999999999944)","(-89.709960999999794, 8)"
3552,"(106, 1.6999999999999993, -0.44000000000000028)","(-89.700073999999859, 10)"
3553,"(98, 2.339999999999999, -0.92000000000000004)","(-89.639892000000145, 6)"
3554,"(146, 1.3799999999999994, -0.28000000000000036)","(-89.50964399999998, 10)"
3555,"(210, 0.65999999999999992, 0.43999999999999928)","(-89.410155000000941, 24)"
3556,"(138, 1.9399999999999993, -0.68000000000000016)","(-89.319944999999734, 6)"
3557,"(202, 1.2199999999999998, -0.2000000000000004)","(-89.220092999999906, 6)"
3558,"(202, 1.2999999999999996, -0.2000000000000004)","(-89.220092999999906, 6)"
3559,"(210, 1.8599999999999994, 0.19999999999999929)","(-89.219848999999613, 6)"
3560,"(210, 1.8599999999999994, 0.27999999999999936)","(-89.219848999999613, 6)"
3561,"(186, 1.9399999999999993, 0.19999999999999929)","(-89.219848999999613, 6)"
3562,"(210, 1.8599999999999994, 0.35999999999999943)","(-89.219848999999613, 6)"
3563,"(218, 1.3799999999999994, -0.04000000000000048)","(-88.970092999999679, 6)"
3564,"(218, 1.3799999999999994, 0.039999999999999591)","(-88.970092999999679, 6)"
3565,"(210, 1.3799999999999994, 0.039999999999999591)","(-88.970092999999679, 6)"
3566,"(210, 1.3799999999999994, -0.04000000000000048)","(-88.970092999999679, 6)"
3567,"(218, 1.6199999999999994, 0.11999999999999944)","(-88.59997599999997, 6)"
3568,"(210, 1.2199999999999998, 0.11999999999999944)","(-88.550048999999944, 8)"
3569,"(90, 2.0999999999999992, -0.84000000000000008)","(-88.389893000000484, 8)"
3570,"(90, 2.1799999999999993, -0.84000000000000008)","(-88.389893000000484, 8)"
3571,"(82, 1.6999999999999993, -0.76000000000000012)","(-88.299805000000106, 12)"
3572,"(130, 1.6999999999999993, -0.52000000000000024)","(-88.269775000000436, 8)"
3573,"(98, 1.5399999999999996, -1.0)","(-88.18981900000017, 10)"
3574,"(90, 2.0199999999999991, -0.84000000000000008)","(-88.159791000000496, 10)"
3575,"(218, 0.97999999999999976, 0.51999999999999913)","(-88.109740999999531, 14)"
3576,"(98, 2.419999999999999, -0.84000000000000008)","(-88.089844000000312, 6)"
3577,"(162, 1.6199999999999994, -0.44000000000000028)","(-87.999755999999934, 6)"
3578,"(138, 0.65999999999999992, 0.83999999999999897)","(-87.890137999998387, 86)"
3579,"(82, 1.3799999999999994, -0.92000000000000004)","(-87.659668000001147, 14)"
3580,"(114, 2.339999999999999, -0.84000000000000008)","(-87.569946000000073, 4)"
3581,"(114, 2.339999999999999, -0.92000000000000004)","(-87.569946000000073, 4)"
3582,"(98, 1.7799999999999994, -0.92000000000000004)","(-87.499879000000192, 10)"
3583,"(98, 1.6999999999999993, -0.92000000000000004)","(-87.499879000000192, 10)"
3584,"(98, 1.9399999999999993, -0.76000000000000012)","(-87.4997570000005, 10)"
3585,"(122, 2.2599999999999989, -0.68000000000000016)","(-87.449829000000136, 6)"
3586,"(122, 2.2599999999999989, -0.6000000000000002)","(-87.449829000000136, 6)"
3587,"(122, 2.2599999999999989, -0.76000000000000012)","(-87.449829000000136, 6)"
3588,"(146, 0.81999999999999984, -0.36000000000000032)","(-87.409668000000238, 12)"
3589,"(146, 0.81999999999999984, -0.44000000000000028)","(-87.409668000000238, 12)"
3590,"(98, 1.8599999999999994, -0.84000000000000008)","(-87.339845000000196, 10)"
3591,"(130, 1.1399999999999997, -0.12000000000000044)","(-87.27978499999972, 12)"
3592,"(98, 1.1399999999999997, -0.84000000000000008)","(-87.059815000000526, 12)"
3593,"(98, 1.2199999999999998, -0.84000000000000008)","(-87.059815000000526, 12)"
3594,"(98, 1.0599999999999996, -0.84000000000000008)","(-87.059815000000526, 12)"
3595,"(210, 0.97999999999999976, 0.35999999999999943)","(-86.709718000000066, 10)"
3596,"(210, 0.97999999999999976, 0.19999999999999929)","(-86.709718000000066, 10)"
3597,"(210, 0.97999999999999976, 0.27999999999999936)","(-86.709718000000066, 10)"
3598,"(122, 1.6999999999999993, -0.68000000000000016)","(-86.549803999999995, 8)"
3599,"(122, 1.6999999999999993, -0.76000000000000012)","(-86.549803999999995, 8)"
3600,"(122, 1.6999999999999993, -0.6000000000000002)","(-86.549803999999995, 8)"
3601,"(74, 1.6999999999999993, -1.0)","(-86.519775999999865, 12)"
3602,"(74, 1.6999999999999993, -0.84000000000000008)","(-86.519775999999865, 12)"
3603,"(74, 1.6999999999999993, -0.92000000000000004)","(-86.519775999999865, 12)"
3604,"(154, 0.81999999999999984, -0.2000000000000004)","(-86.439819999999827, 12)"
3605,"(154, 0.81999999999999984, -0.12000000000000044)","(-86.439819999999827, 12)"
3606,"(194, 1.2199999999999998, -0.6000000000000002)","(-86.41992200000027, 6)"
3607,"(194, 1.2199999999999998, -0.68000000000000016)","(-86.41992200000027, 6)"
3608,"(194, 1.2199999999999998, -0.52000000000000024)","(-86.41992200000027, 6)"
3609,"(186, 1.2199999999999998, -0.6000000000000002)","(-86.41992200000027, 6)"
3610,"(130, 0.97999999999999976, -0.44000000000000028)","(-86.159546000000546, 12)"
3611,"(130, 1.0599999999999996, -0.36000000000000032)","(-86.159546000000546, 12)"
3612,"(130, 0.97999999999999976, -0.36000000000000032)","(-86.159546000000546, 12)"
3613,"(130, 1.0599999999999996, -0.44000000000000028)","(-86.159546000000546, 12)"
3614,"(202, 0.81999999999999984, 0.35999999999999943)","(-85.949829000000136, 14)"
3615,"(146, 0.8999999999999998, -0.28000000000000036)","(-85.82959000000028, 12)"
3616,"(210, 0.73999999999999988, 0.35999999999999943)","(-85.529664000000366, 16)"
3617,"(98, 2.0199999999999991, -0.68000000000000016)","(-85.39978100000053, 10)"
3618,"(202, 0.81999999999999984, 0.43999999999999928)","(-85.299803999999767, 18)"
3619,"(130, 2.339999999999999, -0.52000000000000024)","(-85.069823999999926, 6)"
3620,"(130, 2.339999999999999, -0.36000000000000032)","(-85.069823999999926, 6)"
3621,"(130, 2.339999999999999, -0.44000000000000028)","(-85.069823999999926, 6)"
3622,"(122, 2.339999999999999, -0.52000000000000024)","(-85.069823999999926, 6)"
3623,"(210, 1.0599999999999996, -0.52000000000000024)","(-85.009886999999935, 6)"
3624,"(210, 1.2199999999999998, -0.52000000000000024)","(-85.009886999999935, 6)"
3625,"(210, 1.1399999999999997, -0.52000000000000024)","(-85.009886999999935, 6)"
3626,"(82, 1.5399999999999996, -0.92000000000000004)","(-84.869630000000143, 12)"
3627,"(122, 0.8999999999999998, -0.28000000000000036)","(-84.849732000000586, 16)"
3628,"(170, 0.8999999999999998, 0.11999999999999944)","(-84.749755999999479, 12)"
3629,"(194, 0.81999999999999984, 0.11999999999999944)","(-84.029909000000316, 14)"
3630,"(194, 1.2999999999999996, -0.28000000000000036)","(-83.829833000000008, 6)"
3631,"(194, 1.2999999999999996, -0.36000000000000032)","(-83.829833000000008, 6)"
3632,"(194, 1.2999999999999996, -0.44000000000000028)","(-83.829833000000008, 6)"
3633,"(178, 1.8599999999999994, -0.12000000000000044)","(-83.800049999999828, 6)"
3634,"(178, 1.8599999999999994, 0.039999999999999591)","(-83.800049999999828, 6)"
3635,"(178, 1.8599999999999994, 0.11999999999999944)","(-83.800049999999828, 6)"
3636,"(210, 1.7799999999999994, 0.11999999999999944)","(-83.800049999999828, 6)"
3637,"(186, 1.8599999999999994, 0.039999999999999591)","(-83.800049999999828, 6)"
3638,"(186, 1.8599999999999994, 0.11999999999999944)","(-83.800049999999828, 6)"
3639,"(178, 1.8599999999999994, -0.04000000000000048)","(-83.800049999999828, 6)"
3640,"(130, 1.2199999999999998, -0.52000000000000024)","(-83.679565000000139, 10)"
3641,"(202, 0.97999999999999976, -0.44000000000000028)","(-83.619871999999987, 6)"
3642,"(202, 1.0599999999999996, -0.36000000000000032)","(-83.619871999999987, 6)"
3643,"(202, 1.1399999999999997, -0.28000000000000036)","(-83.619871999999987, 6)"
3644,"(202, 1.0599999999999996, -0.28000000000000036)","(-83.619871999999987, 6)"
3645,"(202, 1.0599999999999996, -0.44000000000000028)","(-83.619871999999987, 6)"
3646,"(202, 1.1399999999999997, -0.44000000000000028)","(-83.619871999999987, 6)"
3647,"(202, 0.97999999999999976, -0.36000000000000032)","(-83.619871999999987, 6)"
3648,"(202, 0.97999999999999976, -0.28000000000000036)","(-83.619871999999987, 6)"
3649,"(202, 1.1399999999999997, -0.36000000000000032)","(-83.619871999999987, 6)"
3650,"(138, 1.9399999999999993, -0.76000000000000012)","(-83.5799549999997, 6)"
3651,"(106, 2.419999999999999, -0.6000000000000002)","(-83.559813000000076, 6)"
3652,"(106, 2.419999999999999, -0.68000000000000016)","(-83.559813000000076, 6)"
3653,"(162, 1.1399999999999997, -0.36000000000000032)","(-83.559693000000152, 10)"
3654,"(162, 1.1399999999999997, -0.28000000000000036)","(-83.559693000000152, 10)"
3655,"(114, 1.0599999999999996, -0.36000000000000032)","(-83.549684999999954, 14)"
3656,"(114, 0.97999999999999976, -0.36000000000000032)","(-83.549684999999954, 14)"
3657,"(194, 1.4599999999999995, -0.2000000000000004)","(-83.400023999999576, 6)"
3658,"(82, 1.3799999999999994, -0.6000000000000002)","(-83.249879000000192, 16)"
3659,"(138, 0.97999999999999976, -0.44000000000000028)","(-83.199585000000525, 12)"
3660,"(138, 1.0599999999999996, -0.44000000000000028)","(-83.199585000000525, 12)"
3661,"(138, 0.97999999999999976, -0.36000000000000032)","(-83.199585000000525, 12)"
3662,"(138, 1.0599999999999996, -0.28000000000000036)","(-83.199585000000525, 12)"
3663,"(138, 1.0599999999999996, -0.36000000000000032)","(-83.199585000000525, 12)"
3664,"(138, 0.97999999999999976, -0.28000000000000036)","(-83.199585000000525, 12)"
3665,"(202, 0.8999999999999998, 0.43999999999999928)","(-83.169798999999784, 16)"
3666,"(114, 2.419999999999999, -0.68000000000000016)","(-83.139891999999918, 4)"
3667,"(122, 2.419999999999999, -0.76000000000000012)","(-83.139891999999918, 4)"
3668,"(114, 2.419999999999999, -0.76000000000000012)","(-83.139891999999918, 4)"
3669,"(122, 2.419999999999999, -0.68000000000000016)","(-83.139891999999918, 4)"
3670,"(122, 2.419999999999999, -0.6000000000000002)","(-83.139891999999918, 4)"
3671,"(154, 0.8999999999999998, -0.04000000000000048)","(-83.109740999999985, 12)"
3672,"(218, 0.8999999999999998, -0.2000000000000004)","(-83.079956000000038, 8)"
3673,"(138, 2.2599999999999989, -0.2000000000000004)","(-82.990112999999837, 6)"
3674,"(162, 1.6999999999999993, -0.44000000000000028)","(-82.479858999999806, 6)"
3675,"(122, 2.0999999999999992, -0.84000000000000008)","(-82.449951000000056, 6)"
3676,"(122, 2.1799999999999993, -0.84000000000000008)","(-82.449951000000056, 6)"
3677,"(98, 1.6199999999999994, -1.0)","(-82.429932000000008, 10)"
3678,"(122, 1.1399999999999997, -0.36000000000000032)","(-82.399535000000469, 12)"
3679,"(122, 1.2199999999999998, -0.36000000000000032)","(-82.399535000000469, 12)"
3680,"(106, 1.7799999999999994, -0.44000000000000028)","(-82.06005899999991, 10)"
3681,"(106, 1.8599999999999994, -0.44000000000000028)","(-82.06005899999991, 10)"
3682,"(138, 1.2199999999999998, -0.6000000000000002)","(-81.94982800000048, 10)"
3683,"(122, 1.5399999999999996, -0.2000000000000004)","(-81.919922000000042, 10)"
3684,"(146, 1.9399999999999993, -0.6000000000000002)","(-81.299803999999767, 6)"
3685,"(186, 1.2999999999999996, -0.6000000000000002)","(-81.279907000000094, 6)"
3686,"(98, 2.419999999999999, -0.92000000000000004)","(-81.199829000000136, 6)"
3687,"(170, 0.8999999999999998, -0.28000000000000036)","(-81.18957499999965, 10)"
3688,"(138, 0.81999999999999984, -0.6000000000000002)","(-80.929931000000352, 12)"
3689,"(210, 1.2999999999999996, -0.44000000000000028)","(-80.909912000000077, 6)"
3690,"(218, 1.2999999999999996, -0.36000000000000032)","(-80.909912000000077, 6)"
3691,"(218, 1.2999999999999996, -0.44000000000000028)","(-80.909912000000077, 6)"
3692,"(90, 1.6999999999999993, -0.6000000000000002)","(-80.810181999999713, 12)"
3693,"(90, 1.6999999999999993, -0.52000000000000024)","(-80.810181999999713, 12)"
3694,"(162, 1.5399999999999996, 0.11999999999999944)","(-80.759888000000274, 10)"
3695,"(162, 1.5399999999999996, 0.19999999999999929)","(-80.759888000000274, 10)"
3696,"(186, 1.2199999999999998, -0.68000000000000016)","(-80.679932000000235, 6)"
3697,"(178, 1.2199999999999998, -0.68000000000000016)","(-80.679932000000235, 6)"
3698,"(210, 0.8999999999999998, -0.2000000000000004)","(-80.640014999999948, 8)"
3699,"(98, 1.8599999999999994, -0.92000000000000004)","(-80.44983000000002, 10)"
3700,"(122, 1.7799999999999994, -0.52000000000000024)","(-80.359740000000102, 8)"
3701,"(178, 0.97999999999999976, -0.36000000000000032)","(-80.189940999999862, 8)"
3702,"(122, 1.0599999999999996, -0.28000000000000036)","(-80.069581000000426, 14)"
3703,"(106, 1.5399999999999996, -0.52000000000000024)","(-80.019775000000209, 10)"
3704,"(106, 1.6199999999999994, -0.52000000000000024)","(-80.019775000000209, 10)"
3705,"(130, 1.4599999999999995, -0.6000000000000002)","(-79.819701000000123, 8)"
3706,"(130, 1.6199999999999994, -0.6000000000000002)","(-79.819701000000123, 8)"
3707,"(130, 1.5399999999999996, -0.68000000000000016)","(-79.819701000000123, 8)"
3708,"(130, 1.5399999999999996, -0.6000000000000002)","(-79.819701000000123, 8)"
3709,"(130, 1.6199999999999994, -0.68000000000000016)","(-79.819701000000123, 8)"
3710,"(138, 1.4599999999999995, -0.6000000000000002)","(-79.819701000000123, 8)"
3711,"(130, 1.4599999999999995, -0.68000000000000016)","(-79.819701000000123, 8)"
3712,"(146, 1.2199999999999998, -0.44000000000000028)","(-79.739624000000276, 10)"
3713,"(146, 1.2199999999999998, -0.36000000000000032)","(-79.739624000000276, 10)"
3714,"(106, 1.3799999999999994, -0.44000000000000028)","(-79.619995000000245, 12)"
3715,"(138, 2.339999999999999, -0.44000000000000028)","(-79.559936000000107, 4)"
3716,"(130, 2.419999999999999, -0.36000000000000032)","(-79.559936000000107, 4)"
3717,"(138, 2.339999999999999, -0.36000000000000032)","(-79.559936000000107, 4)"
3718,"(130, 2.419999999999999, -0.52000000000000024)","(-79.559936000000107, 4)"
3719,"(138, 2.339999999999999, -0.28000000000000036)","(-79.559936000000107, 4)"
3720,"(130, 2.419999999999999, -0.44000000000000028)","(-79.559936000000107, 4)"
3721,"(114, 1.2999999999999996, -0.6000000000000002)","(-79.509522000000061, 12)"
3722,"(114, 1.2199999999999998, -0.6000000000000002)","(-79.509522000000061, 12)"
3723,"(186, 1.4599999999999995, -0.28000000000000036)","(-79.149901999999656, 6)"
3724,"(138, 0.8999999999999998, -0.52000000000000024)","(-79.099609000000328, 12)"
3725,"(154, 1.2199999999999998, -0.2000000000000004)","(-78.769775999999865, 10)"
3726,"(154, 1.2199999999999998, -0.12000000000000044)","(-78.769775999999865, 10)"
3727,"(138, 1.2199999999999998, -0.12000000000000044)","(-78.709838999999647, 12)"
3728,"(130, 1.2199999999999998, -0.12000000000000044)","(-78.709838999999647, 12)"
3729,"(114, 1.6199999999999994, -0.28000000000000036)","(-78.689941999999746, 10)"
3730,"(98, 1.3799999999999994, -0.76000000000000012)","(-78.679810000000543, 12)"
3731,"(98, 1.2999999999999996, -0.76000000000000012)","(-78.679810000000543, 12)"
3732,"(130, 1.1399999999999997, -0.6000000000000002)","(-78.549560000000156, 10)"
3733,"(130, 1.1399999999999997, -0.68000000000000016)","(-78.549560000000156, 10)"
3734,"(210, 1.3799999999999994, -0.12000000000000044)","(-78.02001899999982, 6)"
3735,"(218, 1.3799999999999994, -0.2000000000000004)","(-78.02001899999982, 6)"
3736,"(218, 1.3799999999999994, -0.12000000000000044)","(-78.02001899999982, 6)"
3737,"(210, 1.3799999999999994, -0.2000000000000004)","(-78.02001899999982, 6)"
3738,"(106, 1.4599999999999995, -0.44000000000000028)","(-77.97985900000026, 12)"
3739,"(218, 0.81999999999999984, 0.43999999999999928)","(-77.909669000000804, 16)"
3740,"(138, 0.65999999999999992, 0.67999999999999927)","(-77.700074999996559, 62)"
3741,"(178, 1.4599999999999995, 0.039999999999999591)","(-77.699951999999712, 8)"
3742,"(178, 1.4599999999999995, -0.12000000000000044)","(-77.699951999999712, 8)"
3743,"(178, 1.4599999999999995, -0.04000000000000048)","(-77.699951999999712, 8)"
3744,"(138, 1.2999999999999996, -0.44000000000000028)","(-77.68981900000017, 10)"
3745,"(138, 1.2999999999999996, -0.36000000000000032)","(-77.68981900000017, 10)"
